# No. res, res sizes (min), (max), echo values (min), (max), spectral values (min), (max), weightin (min), (max), dimsrec (min), (max), reg., NRMSE (mean), (std)
8,100,500,0.850,0.100,0.300,0.900,0.500,1.000,100.000,10.000,1.00e-04,1.2996,1.206926e-01
8,100,500,0.850,0.100,0.300,0.900,0.500,1.000,100.000,10.000,1.00e-06,33334.0988,4.713991e+04
8,100,500,0.850,0.100,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-02,0.7596,9.822170e-02
8,100,500,0.850,0.100,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-04,0.8596,5.125393e-02
8,100,500,0.850,0.100,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-06,0.9970,1.703971e-01
8,100,500,0.850,0.100,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-02,1.0446,6.564044e-02
8,100,500,0.850,0.100,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-04,1.0637,1.989891e-01
8,100,500,0.850,0.100,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-06,1.0547,2.132476e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-02,1.3398,1.476454e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-04,1.1004,3.459396e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-06,1.2090,3.166591e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-02,1.1719,1.797046e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-04,1.3784,5.210900e-02
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-06,33334.3534,4.713973e+04
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-02,1.1658,2.678457e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-04,1.1416,2.866278e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-06,1.1627,1.548288e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-02,1.1110,3.536644e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-04,1.3944,8.837261e-02
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-06,1.2965,3.030821e-01
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-02,1.2987,3.533133e-01
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-04,1.2116,1.967264e-01
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-06,33334.0296,4.713996e+04
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-02,1.2683,7.686286e-02
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-04,1.2868,9.571774e-02
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-06,1.3941,4.120336e-02
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-02,0.9995,2.716666e-01
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-04,0.8972,2.919841e-01
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-06,33334.0510,4.713994e+04
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-02,1.2523,1.370405e-01
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-04,0.9443,4.876050e-02
8,100,500,0.850,0.100,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-06,1.1510,2.284524e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,60.000,60.000,1.00e-02,0.8992,1.409217e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,60.000,60.000,1.00e-04,0.4076,1.839535e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,60.000,60.000,1.00e-06,0.4229,1.137361e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,100.000,10.000,1.00e-02,0.9050,9.119893e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,100.000,10.000,1.00e-04,0.7766,6.346768e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,100.000,10.000,1.00e-06,0.5991,1.359003e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,10.000,100.000,1.00e-02,0.7059,6.978076e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,10.000,100.000,1.00e-04,0.6576,1.329921e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,10.000,100.000,1.00e-06,0.6918,8.958195e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,30.000,80.000,1.00e-02,0.8097,9.831388e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,30.000,80.000,1.00e-04,0.4179,8.359484e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,30.000,80.000,1.00e-06,0.5990,3.381998e-02
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,60.000,60.000,1.00e-02,0.7405,1.096960e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,60.000,60.000,1.00e-04,0.5665,3.725718e-02
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,60.000,60.000,1.00e-06,0.6415,1.466929e-02
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,100.000,10.000,1.00e-02,0.9854,1.188574e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,100.000,10.000,1.00e-04,0.6487,4.483099e-02
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,100.000,10.000,1.00e-06,0.5528,1.299355e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,10.000,100.000,1.00e-02,0.4735,2.700976e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,10.000,100.000,1.00e-04,0.7342,1.154200e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,10.000,100.000,1.00e-06,0.6381,1.566574e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,30.000,80.000,1.00e-02,0.8071,1.599233e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,30.000,80.000,1.00e-04,0.4577,1.498348e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,30.000,80.000,1.00e-06,0.5789,1.097529e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,60.000,60.000,1.00e-02,0.7175,9.480866e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,60.000,60.000,1.00e-04,0.7784,1.227618e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,60.000,60.000,1.00e-06,0.5131,2.606882e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,100.000,10.000,1.00e-02,0.8260,1.340414e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,100.000,10.000,1.00e-04,0.7704,1.341778e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,100.000,10.000,1.00e-06,0.5823,1.873076e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-02,0.6093,2.178681e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-04,0.7476,1.925649e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-06,0.5783,9.148230e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-02,0.8273,5.017901e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-04,0.6444,3.671825e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-06,0.6328,2.652504e-02
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-02,0.6718,7.860415e-02
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-04,0.4397,5.663058e-02
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-06,0.5414,4.929054e-02
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-02,0.8408,1.097603e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-04,0.6716,2.011107e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-06,0.7886,8.110817e-02
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-02,0.7578,1.020844e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-04,0.5644,1.779425e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-06,0.4403,2.912883e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-02,0.7493,9.056935e-02
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-04,0.3592,2.419128e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-06,0.4583,1.275583e-01
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-02,0.7157,2.670756e-01
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-04,0.7446,2.230764e-01
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-06,0.8016,1.478041e-01
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-02,0.7205,1.928962e-01
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-04,0.7998,1.308271e-02
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-06,0.6888,7.153477e-02
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-02,0.7437,1.644118e-01
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-04,0.4152,2.111451e-01
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-06,0.4755,1.573541e-01
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-02,0.5972,1.122009e-01
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-04,0.6083,2.066297e-02
8,100,500,0.500,0.100,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-06,0.4404,2.586869e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,60.000,60.000,1.00e-02,0.9694,1.795929e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,60.000,60.000,1.00e-04,0.7425,9.012916e-02
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,60.000,60.000,1.00e-06,33334.2031,4.713984e+04
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,100.000,10.000,1.00e-02,0.8448,2.482718e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,100.000,10.000,1.00e-04,0.7926,1.475213e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,100.000,10.000,1.00e-06,33334.2114,4.713983e+04
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,10.000,100.000,1.00e-02,0.8551,4.073433e-02
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,10.000,100.000,1.00e-04,0.8632,5.489727e-02
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,10.000,100.000,1.00e-06,1.0532,1.947050e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,30.000,80.000,1.00e-02,1.0531,1.749991e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,30.000,80.000,1.00e-04,0.8057,2.026344e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,30.000,80.000,1.00e-06,33333.9003,4.714005e+04
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,60.000,60.000,1.00e-02,1.1146,2.163149e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,60.000,60.000,1.00e-04,0.7359,9.900355e-02
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,60.000,60.000,1.00e-06,33334.1824,4.713985e+04
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,100.000,10.000,1.00e-02,1.0685,1.827200e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,100.000,10.000,1.00e-04,0.7463,9.465377e-02
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,100.000,10.000,1.00e-06,0.9706,9.179100e-02
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,10.000,100.000,1.00e-02,0.7627,2.377879e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,10.000,100.000,1.00e-04,0.7575,2.241534e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,10.000,100.000,1.00e-06,33334.2110,4.713983e+04
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,30.000,80.000,1.00e-02,0.9145,2.253928e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,30.000,80.000,1.00e-04,0.7535,1.257786e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,30.000,80.000,1.00e-06,1.0448,2.741179e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,60.000,60.000,1.00e-02,1.2605,3.400133e-02
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,60.000,60.000,1.00e-04,0.8384,1.767134e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,60.000,60.000,1.00e-06,66666.9993,4.713998e+04
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,100.000,10.000,1.00e-02,1.0263,3.252288e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,100.000,10.000,1.00e-04,0.7895,1.094297e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,100.000,10.000,1.00e-06,33334.0654,4.713993e+04
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-02,0.9417,1.698415e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-04,0.7777,1.464641e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-06,0.9817,6.442875e-02
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-02,0.8876,1.797495e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-04,0.9152,2.050444e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-06,33334.2226,4.713982e+04
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-02,0.9694,2.188873e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-04,0.8898,2.150350e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-06,0.9701,1.800446e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-02,0.9503,6.030869e-02
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-04,0.6400,1.173956e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-06,1.1233,1.643207e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-02,0.9790,2.132080e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-04,1.0244,9.688219e-02
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-06,33333.9303,4.714003e+04
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-02,0.9496,2.425892e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-04,0.8966,3.697805e-02
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-06,0.8122,7.681366e-02
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-02,0.7530,9.273513e-02
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-04,1.0256,3.361197e-01
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-06,33333.8793,4.714007e+04
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-02,0.9216,3.074963e-02
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-04,0.8970,9.051419e-02
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-06,66667.0107,4.713997e+04
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-02,0.9213,5.126331e-02
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-04,0.7166,2.119503e-01
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-06,33334.1195,4.713990e+04
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-02,0.7011,1.368789e-01
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-04,0.8831,2.328046e-01
8,100,500,0.100,0.800,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-06,66667.0663,4.713989e+04
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,60.000,60.000,1.00e-02,1.2457,7.021463e-02
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,60.000,60.000,1.00e-04,0.6607,1.126019e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,60.000,60.000,1.00e-06,0.8423,2.057589e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,100.000,10.000,1.00e-02,1.2068,5.875166e-02
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,100.000,10.000,1.00e-04,0.7593,1.410626e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,100.000,10.000,1.00e-06,0.9405,2.233192e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,10.000,100.000,1.00e-02,0.8094,2.108583e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,10.000,100.000,1.00e-04,0.8366,6.444461e-03
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,10.000,100.000,1.00e-06,0.6139,3.641811e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,30.000,80.000,1.00e-02,1.3116,6.661833e-02
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,30.000,80.000,1.00e-04,0.6520,2.187679e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,30.000,80.000,1.00e-06,0.9417,2.931352e-02
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,60.000,60.000,1.00e-02,0.8167,2.341830e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,60.000,60.000,1.00e-04,0.5087,3.399609e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,60.000,60.000,1.00e-06,0.7496,1.871539e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,100.000,10.000,1.00e-02,1.1058,6.591106e-02
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,100.000,10.000,1.00e-04,0.8060,8.278277e-02
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,100.000,10.000,1.00e-06,0.7400,7.482161e-02
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,10.000,100.000,1.00e-02,0.9654,3.051661e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,10.000,100.000,1.00e-04,0.8915,1.470327e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,10.000,100.000,1.00e-06,0.8870,1.897534e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,30.000,80.000,1.00e-02,0.9745,3.367359e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,30.000,80.000,1.00e-04,0.6526,7.695460e-02
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,30.000,80.000,1.00e-06,0.7582,2.613738e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,60.000,60.000,1.00e-02,0.8604,3.005662e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,60.000,60.000,1.00e-04,1.0065,1.799410e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,60.000,60.000,1.00e-06,0.6419,7.894717e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,100.000,10.000,1.00e-02,0.9597,1.820060e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,100.000,10.000,1.00e-04,0.8059,3.435923e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,100.000,10.000,1.00e-06,0.8380,8.836074e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-02,1.1372,1.367590e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-04,0.7603,9.522796e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,10.000,100.000,1.00e-06,0.7016,1.358026e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-02,1.2901,6.189641e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-04,0.6655,3.421997e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,30.000,80.000,1.00e-06,0.6480,1.808134e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-02,1.0833,1.771112e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-04,0.6175,7.867888e-02
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,60.000,60.000,1.00e-06,0.7305,8.241915e-02
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-02,1.0429,2.173246e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-04,0.7997,1.776979e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,100.000,10.000,1.00e-06,0.7704,2.548633e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-02,1.0439,4.603573e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-04,0.7754,1.280057e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,10.000,100.000,1.00e-06,1.0429,1.600664e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-02,1.0929,1.742911e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-04,0.7513,8.642528e-02
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,30.000,80.000,1.00e-06,0.6997,1.971925e-01
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-02,0.9783,3.417923e-01
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-04,0.8202,8.253130e-02
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,60.000,60.000,1.00e-06,0.5611,3.300962e-01
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-02,1.2028,8.198189e-02
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-04,0.7773,9.525870e-02
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,100.000,10.000,1.00e-06,0.7829,1.575551e-01
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-02,1.2670,5.129988e-02
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-04,0.7639,3.084839e-02
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,10.000,100.000,1.00e-06,0.6945,1.754420e-01
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-02,0.9929,2.793685e-01
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-04,0.8024,1.326378e-01
8,100,500,0.400,0.400,1.000,0.700,0.500,1.000,30.000,80.000,1.00e-06,0.9454,1.747469e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,60.000,60.000,1.00e-02,0.8945,8.344283e-02
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,60.000,60.000,1.00e-04,0.5651,3.180299e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,60.000,60.000,1.00e-06,0.3412,1.749249e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,100.000,10.000,1.00e-02,1.0730,8.589856e-02
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,100.000,10.000,1.00e-04,0.6052,1.393774e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,100.000,10.000,1.00e-06,0.6863,6.265184e-02
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,10.000,100.000,1.00e-02,0.7999,6.375500e-02
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,10.000,100.000,1.00e-04,0.8000,1.241376e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,10.000,100.000,1.00e-06,0.4261,3.474478e-02
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,30.000,80.000,1.00e-02,0.8934,8.915167e-02
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,30.000,80.000,1.00e-04,0.8216,2.396113e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,30.000,80.000,1.00e-06,0.6198,1.681420e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,60.000,60.000,1.00e-02,0.7736,1.066556e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,60.000,60.000,1.00e-04,0.7605,7.578434e-02
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,60.000,60.000,1.00e-06,0.5315,7.191064e-02
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,100.000,10.000,1.00e-02,0.9792,1.056367e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,100.000,10.000,1.00e-04,0.5294,5.676233e-02
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,100.000,10.000,1.00e-06,0.6904,5.602145e-02
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,10.000,100.000,1.00e-02,0.8969,6.626898e-02
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,10.000,100.000,1.00e-04,0.5858,5.582035e-02
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,10.000,100.000,1.00e-06,0.5175,6.565239e-02
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,30.000,80.000,1.00e-02,0.6973,1.609768e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,30.000,80.000,1.00e-04,0.7058,9.776390e-02
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,30.000,80.000,1.00e-06,0.5175,7.121526e-02
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,60.000,60.000,1.00e-02,0.8806,9.891500e-02
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,60.000,60.000,1.00e-04,0.7199,9.142995e-02
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,60.000,60.000,1.00e-06,0.4856,8.432386e-02
